FECHA,CO,NO,NO2,NOX,O3,PM10,SO2
26/01/2021,-99,-99,-99,-99,-99,5,-99
26/01/2021,0.14,1,10,11,21,9,1
26/01/2021,0.21,2,14,16,17,16,1
26/01/2021,0.43,11,23,33,7,29,1
26/01/2021,0.97,73,30,103,2,38,2
26/01/2021,1.57,158,33,191,2,63,3
26/01/2021,1.65,123,35,158,4,86,4
26/01/2021,1,57,45,102,11,65,2
26/01/2021,1.02,41,59,100,22,70,5
26/01/2021,0.75,17,51,67,44,49,3
26/01/2021,0.6,6,36,42,71,29,1
26/01/2021,0.61,5,36,41,82,41,2
26/01/2021,0.48,3,24,27,94,36,1
26/01/2021,0.45,3,23,25,85,37,0
26/01/2021,0.31,3,17,20,54,27,0
26/01/2021,0.23,3,14,17,36,31,0
26/01/2021,0.35,4,22,26,33,56,0
26/01/2021,0.55,13,31,44,22,48,1
26/01/2021,1.07,33,45,77,9,62,1
26/01/2021,0.23,1,13,14,37,49,1
26/01/2021,0.34,5,17,22,29,49,1
26/01/2021,0.38,7,22,28,23,40,1
27/01/2021,0.39,1,23,24,16,39,1
27/01/2021,0.24,1,16,17,19,32,1
27/01/2021,0.23,1,16,17,18,35,1
27/01/2021,0.17,0,13,13,21,30,1
27/01/2021,0.16,1,13,14,23,27,0
27/01/2021,0.31,8,24,32,13,35,0
27/01/2021,0.73,44,29,73,8,44,1
27/01/2021,1.24,105,38,143,3,73,2
27/01/2021,1.33,102,42,144,5,89,3
27/01/2021,0.91,41,48,89,14,71,3
27/01/2021,0.72,25,47,71,29,46,5
27/01/2021,0.37,11,29,40,41,36,9
27/01/2021,0.33,6,20,26,54,42,9
27/01/2021,0.28,3,15,18,67,49,9
27/01/2021,0.29,2,13,16,71,65,4
27/01/2021,0.27,3,12,15,61,194,1
27/01/2021,0.3,4,16,20,48,316,1
27/01/2021,0.45,3,18,22,41,245,1
27/01/2021,0.45,3,22,25,33,233,1
27/01/2021,0.23,2,13,15,35,84,0
27/01/2021,0.24,2,15,17,26,43,1
27/01/2021,0.18,1,11,12,26,19,1
27/01/2021,0.16,1,11,11,23,11,1
27/01/2021,0.12,0,7,7,27,6,0
28/01/2021,0.09,0,6,6,27,3,0
28/01/2021,0.07,0,5,5,28,2,0
28/01/2021,0.06,0,4,4,28,-99,0
28/01/2021,0.06,0,4,4,29,-99,0
28/01/2021,0.06,0,4,4,30,-99,0
28/01/2021,0.07,1,7,8,27,2,0
28/01/2021,0.13,1,11,13,25,2,0
28/01/2021,0.16,2,13,15,26,3,0
28/01/2021,0.28,7,13,20,29,7,1
28/01/2021,0.27,9,14,23,31,9,1
28/01/2021,0.24,6,12,19,36,17,1
28/01/2021,0.25,5,13,19,42,24,1
28/01/2021,0.26,4,13,18,47,28,1
28/01/2021,0.24,4,12,15,52,52,3
28/01/2021,0.25,3,12,15,58,50,1
28/01/2021,0.31,3,15,18,60,56,1
28/01/2021,0.34,4,17,21,54,64,1
28/01/2021,0.35,4,21,25,43,73,3
28/01/2021,0.33,3,21,24,31,76,9
28/01/2021,0.26,0,17,17,31,55,36
28/01/2021,0.2,0,14,14,29,49,31
28/01/2021,0.21,0,16,16,24,41,50
28/01/2021,0.22,0,19,19,20,35,59
28/01/2021,0.17,0,10,10,26,24,26
29/01/2021,0.14,0,9,10,25,20,21
29/01/2021,0.12,0,9,9,24,16,18
29/01/2021,0.12,0,9,10,22,13,12
29/01/2021,0.12,1,11,12,16,11,6
29/01/2021,0.14,1,12,13,15,14,5
29/01/2021,0.21,17,18,35,9,9,5
29/01/2021,0.54,39,22,62,4,19,3
29/01/2021,1.05,81,22,103,2,45,3
29/01/2021,1.16,84,24,107,4,64,8
29/01/2021,0.76,35,27,62,11,36,10
29/01/2021,0.74,34,37,71,19,52,12
29/01/2021,0.7,18,43,61,33,61,8
29/01/2021,0.64,13,42,54,49,61,6
29/01/2021,0.62,6,36,42,71,53,5
29/01/2021,0.72,5,38,42,87,53,4
29/01/2021,0.67,2,34,36,103,63,4
29/01/2021,0.66,2,35,37,115,69,3
29/01/2021,0.71,5,39,44,64,46,4
29/01/2021,1.37,43,64,106,11,63,4
29/01/2021,1.81,86,64,151,6,89,3
29/01/2021,0.95,20,52,72,10,65,3
29/01/2021,0.74,10,38,48,30,78,14
29/01/2021,0.8,11,41,52,20,62,21
29/01/2021,0.49,6,28,34,26,42,23
30/01/2021,0.46,4,25,28,25,32,15
30/01/2021,0.39,2,21,23,25,39,10
30/01/2021,0.36,1,18,19,25,42,8
30/01/2021,0.37,3,24,27,18,31,8
30/01/2021,0.33,5,22,28,17,35,6
30/01/2021,0.37,6,27,33,10,35,6
30/01/2021,0.53,21,30,51,7,37,5
30/01/2021,1.32,71,34,106,5,66,5
30/01/2021,1.44,94,41,135,4,83,11
30/01/2021,0.93,40,41,81,15,64,13
30/01/2021,0.58,20,37,58,29,56,13
30/01/2021,0.43,5,19,24,55,38,5
30/01/2021,0.35,3,16,19,68,43,4
30/01/2021,0.37,3,16,18,77,39,3
30/01/2021,0.31,2,13,15,77,24,2
30/01/2021,0.36,3,18,20,78,34,2
30/01/2021,0.32,3,20,24,75,35,2
30/01/2021,0.4,3,27,30,66,42,5
30/01/2021,0.7,6,43,49,44,48,10
30/01/2021,0.96,13,55,69,23,60,7
30/01/2021,1.04,23,53,76,19,77,6
30/01/2021,1.19,23,61,85,8,76,6
30/01/2021,1.37,26,63,90,4,79,5
30/01/2021,0.62,4,33,37,28,54,11
31/01/2021,0.34,1,19,20,35,38,21
31/01/2021,0.37,1,22,23,27,39,21
31/01/2021,0.28,1,17,18,30,35,14
31/01/2021,0.21,0,11,11,35,30,8
31/01/2021,0.18,0,10,10,36,27,6
31/01/2021,0.31,1,21,22,22,31,4
31/01/2021,0.47,11,32,43,10,32,2
31/01/2021,0.65,20,33,53,11,43,3
31/01/2021,0.75,28,33,61,15,46,5
31/01/2021,0.39,7,23,30,37,41,11
31/01/2021,0.36,5,22,27,52,40,17
31/01/2021,0.33,4,18,22,59,8,10
31/01/2021,0.2,3,10,13,57,16,3
31/01/2021,0.21,2,9,12,65,35,4
31/01/2021,0.21,1,8,10,66,44,2
31/01/2021,0.18,2,8,9,57,47,1
31/01/2021,0.2,2,8,10,52,61,1
31/01/2021,0.22,2,10,12,45,166,1
31/01/2021,0.21,2,11,13,35,119,1
31/01/2021,0.22,1,12,13,33,150,1
31/01/2021,0.18,1,8,9,34,72,1
31/01/2021,0.15,0,8,8,31,63,6
31/01/2021,0.13,0,7,7,31,34,15
31/01/2021,0.1,0,6,5,34,25,12
01/02/2021,-99,-99,-99,-99,-99,10,-99
01/02/2021,-99,-99,-99,-99,-99,8,-99
01/02/2021,-99,-99,-99,-99,-99,9,-99
01/02/2021,0.07,0,3,4,38,8,7
01/02/2021,0.07,1,4,5,36,10,4
01/02/2021,0.11,1,8,9,31,19,4
01/02/2021,0.17,4,13,17,25,31,7
01/02/2021,0.34,12,22,34,16,24,6
01/02/2021,0.16,1,9,10,29,12,5
01/02/2021,0.19,4,10,14,28,15,3
01/02/2021,0.27,8,15,23,20,21,2
01/02/2021,0.24,6,10,15,31,-99,3
01/02/2021,0.23,6,11,17,35,24,2
01/02/2021,0.15,2,7,9,44,15,1
01/02/2021,0.2,2,8,11,51,23,1
01/02/2021,0.22,3,11,14,57,33,4
01/02/2021,0.26,3,14,17,57,39,5
01/02/2021,0.31,3,17,20,51,40,4
01/02/2021,0.3,2,19,21,40,42,7
01/02/2021,0.26,1,18,19,37,41,32
01/02/2021,0.19,0,15,15,34,29,37
01/02/2021,0.15,0,17,18,26,25,48
01/02/2021,0.13,0,16,16,25,22,45
01/02/2021,0.13,1,12,13,26,13,27
02/02/2021,0.17,0,11,12,24,12,14
02/02/2021,0.14,0,9,9,24,17,12
02/02/2021,0.16,0,11,12,19,18,9
02/02/2021,0.16,0,13,13,17,23,12
02/02/2021,0.16,0,12,13,15,22,12
02/02/2021,0.23,9,16,24,9,17,10
02/02/2021,0.56,33,21,53,3,22,5
02/02/2021,1.25,98,21,119,3,57,5
02/02/2021,1.01,74,27,101,5,53,16
02/02/2021,1.12,62,41,102,10,62,16
02/02/2021,1.02,49,47,96,16,69,14
02/02/2021,0.66,34,41,75,26,44,12
02/02/2021,0.43,10,26,36,41,4,6
02/02/2021,0.25,6,12,18,41,-99,1
02/02/2021,0.26,5,11,16,46,-99,0
02/02/2021,0.31,5,15,20,51,27,1
02/02/2021,0.31,5,16,21,54,38,10
02/02/2021,0.31,4,16,20,47,33,31
02/02/2021,0.34,7,22,28,28,36,17
02/02/2021,0.4,2,28,31,22,59,14
02/02/2021,0.96,31,40,71,12,56,30
02/02/2021,0.57,9,36,44,14,54,24
02/02/2021,0.92,34,43,77,5,61,17
02/02/2021,0.64,9,38,47,6,57,15
03/02/2021,0.25,5,20,24,20,28,19
03/02/2021,0.18,0,12,13,22,16,14
03/02/2021,0.13,0,9,9,24,13,9
03/02/2021,0.14,1,10,11,20,16,5
03/02/2021,0.17,1,12,13,18,13,4
03/02/2021,0.18,13,23,37,8,25,3
03/02/2021,0.57,52,27,79,4,39,4
03/02/2021,0.77,74,30,104,3,52,5
03/02/2021,1.58,117,36,154,5,63,7
03/02/2021,1.03,48,40,87,12,37,4
03/02/2021,0.81,47,47,95,17,43,6
03/02/2021,0.4,21,38,59,32,-99,2
03/02/2021,0.3,17,34,51,34,-99,3
03/02/2021,0.31,12,33,46,47,-99,3
03/02/2021,0.1,5,15,20,50,-99,1
03/02/2021,0.01,4,10,13,46,-99,1
03/02/2021,0,3,10,13,52,28,3
03/02/2021,0.18,4,21,24,46,63,11
03/02/2021,0.27,5,29,34,28,46,5
03/02/2021,0.54,17,44,61,10,51,11
03/02/2021,0.55,21,39,59,13,51,16
03/02/2021,0.96,47,44,90,5,63,12
03/02/2021,0.85,36,38,74,7,55,9
03/02/2021,0.45,10,28,38,10,41,6
04/02/2021,0.5,11,30,41,7,45,4
04/02/2021,0.37,9,29,38,6,41,3
04/02/2021,0.38,2,19,20,11,43,2
04/02/2021,0.31,1,14,15,13,31,2
04/02/2021,0.26,2,16,19,12,28,1
04/02/2021,0.36,15,22,37,7,37,2
04/02/2021,0.89,62,27,90,3,48,2
04/02/2021,1.48,122,31,153,6,114,4
04/02/2021,1.46,96,40,135,6,114,4
04/02/2021,2.18,126,78,204,8,-99,6
04/02/2021,-99,-99,-99,-99,-99,-99,-99
04/02/2021,-99,-99,-99,-99,-99,-99,-99
04/02/2021,-99,-99,-99,-99,-99,-99,-99
04/02/2021,-99,-99,-99,-99,-99,42,-99
04/02/2021,0.04,5,19,24,63,31,3
04/02/2021,0.13,3,18,21,74,-99,3
04/02/2021,0.02,-99,-99,-99,-99,38,-99
04/02/2021,0.24,4,25,29,63,52,6
04/02/2021,0.63,25,64,89,25,77,17
04/02/2021,0.94,37,67,104,14,91,14
04/02/2021,0.65,13,53,65,23,91,9
04/02/2021,0.92,26,62,88,11,87,6
04/02/2021,0.81,26,56,82,12,77,6
04/02/2021,0.73,13,47,60,11,72,6
05/02/2021,0.46,6,42,48,14,61,7
05/02/2021,0.35,3,38,41,14,57,6
05/02/2021,0.18,1,23,24,22,49,4
05/02/2021,0.07,1,17,18,25,45,4
05/02/2021,0.03,2,21,24,21,36,3
05/02/2021,0.13,16,24,41,18,41,4
05/02/2021,0.71,58,42,100,4,54,4
05/02/2021,1.2,97,44,140,3,81,5
05/02/2021,1.64,112,51,163,5,112,7
05/02/2021,1.08,72,62,134,12,74,6
05/02/2021,1.08,38,88,126,30,98,16
05/02/2021,0.9,17,82,99,60,92,7
05/02/2021,0.67,9,68,77,80,74,6
05/02/2021,0.27,4,34,38,93,40,5
05/02/2021,0.28,3,32,35,109,45,5
05/02/2021,0.2,2,31,33,111,39,4
05/02/2021,0.14,1,25,26,110,47,4
05/02/2021,0.14,3,26,29,86,75,3
05/02/2021,0.1,4,27,31,54,80,4
05/02/2021,0.2,4,28,32,45,76,4
05/02/2021,0.6,16,46,62,25,59,5
05/02/2021,0.56,9,43,52,22,54,4
05/02/2021,0.8,17,49,66,12,57,4
05/02/2021,0.77,16,48,64,6,69,4
06/02/2021,0.57,7,42,48,9,71,3
06/02/2021,0.35,4,34,37,14,58,3
06/02/2021,0.34,4,35,38,10,52,3
06/02/2021,0.19,2,25,28,15,39,3
06/02/2021,0.2,2,29,31,12,42,3
06/02/2021,0.22,9,34,43,10,40,3
06/02/2021,0.17,11,36,47,16,36,3
06/02/2021,0.56,50,50,100,6,58,4
06/02/2021,0.99,84,59,143,6,81,5
06/02/2021,0.69,42,65,107,19,58,5
06/02/2021,0.66,26,62,88,39,61,6
06/02/2021,0.09,7,25,32,59,22,4
06/02/2021,0.05,5,22,27,68,14,5
06/02/2021,-99,-99,-99,-99,-99,-99,-99
06/02/2021,0.04,1,5,6,52,24,3
06/02/2021,0.07,2,8,9,58,34,3
06/02/2021,0.05,1,7,8,56,46,3
06/02/2021,0.06,1,8,9,47,45,3
06/02/2021,0.19,7,15,22,33,39,3
06/02/2021,0.63,31,31,61,16,70,4
06/02/2021,1.12,41,43,84,4,67,4
06/02/2021,0.87,21,42,63,4,61,3
06/02/2021,0.88,23,40,63,5,63,3
06/02/2021,0.73,16,33,49,6,64,4
07/02/2021,-99,-99,-99,-99,-99,54,-99
07/02/2021,-99,-99,-99,-99,-99,54,-99
07/02/2021,-99,-99,-99,-99,-99,40,-99
07/02/2021,0.05,0,7,7,51,39,5
07/02/2021,0.05,0,7,7,46,36,5
07/02/2021,0.13,1,12,13,33,35,7
07/02/2021,0.45,12,24,35,18,43,8
07/02/2021,0.69,27,36,63,7,70,10
07/02/2021,0.73,30,39,69,13,74,13
07/02/2021,0.4,13,32,45,30,69,18
07/02/2021,0.53,15,43,58,39,75,16
07/02/2021,0.48,7,37,44,65,70,9
07/02/2021,0.52,4,33,37,85,57,7
07/02/2021,0.32,2,22,24,92,37,6
07/02/2021,0.25,2,16,18,87,33,4
07/02/2021,0.07,2,8,10,57,-99,3
07/02/2021,-99,-99,-99,-99,-99,-99,-99
07/02/2021,0.16,2,13,15,51,-99,2
07/02/2021,0.12,1,11,12,49,53,2
07/02/2021,0.1,1,11,12,47,57,3
07/02/2021,0.2,3,15,18,38,41,3
07/02/2021,0.48,11,28,39,23,37,3
07/02/2021,0.54,10,29,39,20,41,4
07/02/2021,0.52,8,33,40,14,39,3
08/02/2021,0.51,3,30,33,13,47,3
08/02/2021,0.46,1,25,26,17,59,3
08/02/2021,0.17,1,14,15,24,29,3
08/02/2021,0.11,1,11,12,25,24,3
08/02/2021,0.12,1,13,13,22,22,2
08/02/2021,0.27,6,25,31,9,28,2
08/02/2021,0.5,32,32,64,3,32,3
08/02/2021,1.35,127,37,162,3,62,5
08/02/2021,1.45,111,40,152,5,95,5
08/02/2021,1.46,74,64,138,12,71,11
08/02/2021,0.93,33,58,91,29,51,4
08/02/2021,0.48,12,34,46,46,18,4
08/02/2021,0.3,8,25,33,53,6,3
08/02/2021,0.31,6,23,29,62,19,3
08/02/2021,0.27,3,20,23,74,24,2
08/02/2021,0.14,2,14,16,70,14,2
08/02/2021,0.26,6,22,28,56,40,2
08/02/2021,0.34,6,27,33,46,36,2
08/02/2021,0.34,10,30,40,28,43,2
08/02/2021,0.37,8,25,33,27,66,3
08/02/2021,0.32,4,23,27,31,53,6
08/02/2021,0.14,0,15,15,37,58,4
08/02/2021,0.15,0,14,14,35,58,3
08/02/2021,0.14,1,14,15,35,50,3
09/02/2021,0.13,1,12,13,35,40,5
09/02/2021,0.27,1,14,15,29,36,4
09/02/2021,0.5,1,15,16,27,35,5
09/02/2021,0.24,1,15,16,25,-99,5
09/02/2021,0.21,1,17,19,19,35,4
09/02/2021,0.34,8,26,35,12,38,3
09/02/2021,0.74,48,37,85,4,54,4
09/02/2021,1.58,106,39,145,3,92,5
09/02/2021,1.12,68,41,110,5,82,6
09/02/2021,1.24,62,56,118,12,78,9
09/02/2021,0.81,34,56,90,29,74,9
09/02/2021,0.43,10,34,44,55,49,8
09/02/2021,0.3,6,25,31,59,17,5
09/02/2021,0.2,3,16,19,66,18,3
09/02/2021,0.27,4,20,24,74,28,3
09/02/2021,0.26,4,22,26,87,32,2
09/02/2021,0.33,2,22,24,94,44,3
09/02/2021,0.3,2,23,25,64,68,2
09/02/2021,0.22,2,19,21,40,57,3
09/02/2021,0.17,3,18,21,36,53,3
09/02/2021,0.2,2,18,20,37,68,3
09/02/2021,0.1,0,12,12,33,104,5
09/02/2021,0.05,0,9,9,34,32,11
09/02/2021,0.16,2,16,18,26,31,8
10/02/2021,0.15,1,15,16,26,38,13
10/02/2021,0.16,2,14,16,24,26,14
10/02/2021,0.09,1,13,14,25,23,10
10/02/2021,0.09,1,12,13,23,28,6
10/02/2021,0.11,2,16,18,19,30,5
10/02/2021,0.27,19,26,45,11,36,4
10/02/2021,0.73,49,36,85,3,48,5
10/02/2021,1.07,81,34,116,3,65,5
10/02/2021,1.47,109,38,147,4,102,8
10/02/2021,1.15,63,54,116,9,85,8
10/02/2021,0.85,28,55,83,27,71,7
10/02/2021,0.54,11,38,49,47,50,5
10/02/2021,0.43,6,32,38,62,40,5
10/02/2021,0.41,4,27,31,73,38,4
10/02/2021,0.42,2,27,30,82,40,4
10/02/2021,0.35,2,26,28,72,86,4
10/02/2021,1.17,26,65,91,27,66,5
10/02/2021,0.46,9,30,40,37,6,4
10/02/2021,1.24,30,56,88,15,54,4
10/02/2021,1.35,44,60,104,7,49,4
10/02/2021,1.42,56,58,114,2,54,4
10/02/2021,1.46,57,54,111,2,51,3
10/02/2021,1.15,44,47,91,3,48,3
10/02/2021,0.51,14,30,44,5,27,2
11/02/2021,0.44,13,28,41,4,30,2
11/02/2021,0.31,5,23,28,4,23,2
11/02/2021,0.17,2,19,21,7,21,2
11/02/2021,0.31,9,26,34,3,25,2
11/02/2021,0.22,6,22,28,4,20,2
11/02/2021,0.36,19,23,42,2,27,2
11/02/2021,0.91,89,24,113,2,38,3
11/02/2021,1.61,142,27,170,2,57,4
11/02/2021,1.47,116,38,154,4,58,5
11/02/2021,1.25,58,59,117,13,64,7
11/02/2021,0.76,25,46,71,30,28,4
11/02/2021,0.26,11,18,29,35,3,3
11/02/2021,0.06,4,8,12,36,19,2
11/02/2021,0.03,3,6,8,37,34,2
11/02/2021,0.03,3,6,9,38,27,2
11/02/2021,0.06,3,8,11,37,28,1
11/02/2021,0.06,3,7,10,35,28,2
11/02/2021,0.07,3,9,12,30,30,2
11/02/2021,0.13,5,13,19,22,31,2
11/02/2021,0.27,12,20,32,14,29,2
11/02/2021,0.2,8,17,25,14,21,2
11/02/2021,0.17,6,15,22,15,14,2
11/02/2021,0.23,7,19,25,11,17,2
11/02/2021,0.31,12,23,34,6,17,2
12/02/2021,0.21,4,19,23,7,17,2
12/02/2021,0.18,4,20,24,6,20,2
12/02/2021,0.05,2,11,13,13,11,2
12/02/2021,0.14,3,16,18,7,15,2
12/02/2021,0.14,13,19,32,4,15,2
12/02/2021,0.11,5,16,21,5,18,2
12/02/2021,0.41,33,21,54,3,28,2
12/02/2021,0.8,69,22,90,3,39,3
12/02/2021,1.2,97,29,126,5,53,5
12/02/2021,0.93,58,37,95,12,40,5
12/02/2021,0.15,6,9,15,27,16,2
12/02/2021,0.34,10,20,30,35,-99,3
12/02/2021,0.06,5,9,14,37,-99,2
12/02/2021,0.03,3,5,8,33,43,2
12/02/2021,0.04,4,6,10,31,48,2
12/02/2021,0.05,4,7,10,28,47,2
12/02/2021,0.04,4,7,10,28,44,2
12/02/2021,0.04,4,8,12,26,35,2
12/02/2021,0.06,4,10,14,24,27,1
12/02/2021,0.07,4,10,14,19,29,2
12/02/2021,0.11,6,11,17,15,29,2
12/02/2021,0.11,5,13,18,13,23,2
12/02/2021,0.12,4,15,19,12,18,2
12/02/2021,0.02,-99,-99,-99,-99,16,-99
13/02/2021,-99,-99,-99,-99,-99,13,-99
13/02/2021,-99,-99,-99,-99,-99,7,-99
13/02/2021,-99,-99,-99,-99,-99,-99,-99
13/02/2021,0.09,0,2,2,26,1,2
13/02/2021,0.07,0,2,2,26,7,2
13/02/2021,0.1,1,4,5,24,6,1
13/02/2021,0.14,3,8,10,22,10,2
13/02/2021,0.14,11,15,26,15,19,2
13/02/2021,0.04,8,9,16,23,24,2
13/02/2021,0.34,28,24,52,18,47,3
13/02/2021,0.08,7,9,16,31,37,2
13/02/2021,0.07,5,9,14,38,40,2
13/02/2021,0.03,2,6,8,43,57,2
13/02/2021,0.06,2,7,9,49,47,2
13/02/2021,0.06,2,7,9,51,49,2
13/02/2021,0.08,3,8,12,46,18,2
13/02/2021,-99,-99,-99,-99,-99,-99,-99
13/02/2021,0.11,3,9,11,41,55,2
13/02/2021,0.11,2,11,13,34,43,2
13/02/2021,0.13,4,12,16,30,44,2
13/02/2021,0.18,7,12,19,26,27,2
13/02/2021,0.33,7,21,28,18,39,2
13/02/2021,0.52,19,30,49,8,37,3
13/02/2021,0.33,8,20,27,15,29,2
14/02/2021,0.32,3,20,23,13,29,2
14/02/2021,0.35,6,21,27,11,26,2
14/02/2021,0.3,3,18,20,12,20,2
14/02/2021,0.27,1,13,14,17,28,2
14/02/2021,0.24,1,14,15,16,19,2
14/02/2021,0.26,3,18,21,12,12,2
14/02/2021,0.49,21,26,46,6,19,2
14/02/2021,0.6,29,27,56,6,29,2
14/02/2021,0.86,46,32,78,9,47,3
14/02/2021,0.65,33,37,70,18,37,6
14/02/2021,0.36,15,26,41,32,6,5
14/02/2021,0.11,3,9,12,52,-99,2
14/02/2021,0.01,1,3,4,56,20,2
14/02/2021,0.08,0,5,6,70,43,3
14/02/2021,0.12,2,8,10,64,54,2
14/02/2021,0.15,2,8,10,54,77,2
14/02/2021,0.11,1,7,9,49,53,2
14/02/2021,0.1,1,7,9,47,47,2
14/02/2021,0.13,2,11,12,39,45,2
14/02/2021,0.22,3,16,19,30,28,2
14/02/2021,0.48,8,30,38,19,48,2
14/02/2021,0.49,6,31,37,16,18,2
14/02/2021,0.62,11,33,44,10,24,2
14/02/2021,0.41,8,26,34,19,6,2
15/02/2021,0.19,1,18,19,27,6,2
15/02/2021,0.11,1,14,15,30,-99,2
15/02/2021,0.01,0,7,7,37,-99,2
15/02/2021,0.17,1,19,20,20,-99,2
15/02/2021,0.18,1,19,20,17,-99,2
15/02/2021,0.23,8,23,31,12,-99,2
15/02/2021,0.7,47,32,80,4,-99,3
15/02/2021,0.97,72,33,106,4,-99,4
15/02/2021,1.88,93,37,130,7,-99,4
15/02/2021,1.25,75,51,126,11,67,7
15/02/2021,0.73,37,44,80,26,17,4
15/02/2021,0.33,12,23,35,42,20,4
15/02/2021,0.11,3,9,13,49,33,2
15/02/2021,0.13,3,10,12,56,29,2
15/02/2021,0.25,3,15,18,69,53,3
15/02/2021,0.2,3,13,16,62,61,2
15/02/2021,0.2,3,10,13,53,61,2
15/02/2021,0.22,4,16,20,44,62,2
15/02/2021,0.19,2,16,18,38,64,2
15/02/2021,0.17,3,17,21,32,41,2
15/02/2021,0.14,2,16,17,31,20,2
15/02/2021,0.21,2,19,21,27,28,2
15/02/2021,0.13,1,12,13,31,27,2
15/02/2021,0.07,1,8,9,33,15,2
16/02/2021,0.09,1,11,12,29,14,2
16/02/2021,0.06,0,8,9,29,16,2
16/02/2021,0.05,0,7,8,29,10,2
16/02/2021,0.1,1,9,10,26,11,2
16/02/2021,0.08,1,12,13,22,11,2
16/02/2021,0.21,15,22,37,16,9,2
16/02/2021,1.28,108,34,142,3,53,4
16/02/2021,1.53,137,36,173,3,55,5
16/02/2021,1.89,155,44,199,4,119,6
16/02/2021,1.52,96,62,158,10,63,8
16/02/2021,0.71,38,41,79,21,28,4
16/02/2021,0.13,6,12,17,44,10,2
16/02/2021,0.15,3,10,13,52,35,2
16/02/2021,0.18,3,10,13,58,55,2
16/02/2021,0.42,5,16,22,65,125,5
16/02/2021,0.36,3,12,15,54,106,3
16/02/2021,0.26,3,11,14,48,88,3
16/02/2021,0.35,4,16,20,42,100,3
16/02/2021,0.36,8,25,33,26,68,2
16/02/2021,0.63,22,38,60,14,41,3
16/02/2021,0.47,13,23,36,23,45,3
16/02/2021,0.21,2,12,15,32,30,2
16/02/2021,0.25,1,11,13,33,40,3
16/02/2021,0.22,1,9,10,35,42,3
17/02/2021,0.17,1,6,7,37,32,3
17/02/2021,0,0,3,4,39,9,2
17/02/2021,0,0,3,3,38,2,2
17/02/2021,0.16,1,18,18,21,15,3
17/02/2021,0.24,2,22,24,17,25,3
17/02/2021,0.25,7,23,30,16,23,5
17/02/2021,0.75,52,38,90,3,35,3
17/02/2021,0.91,63,36,99,8,33,4
17/02/2021,0.42,25,28,53,16,43,3
17/02/2021,0.98,57,46,103,11,59,4
17/02/2021,0.76,34,42,75,19,26,4
17/02/2021,0.14,6,12,18,37,10,2
17/02/2021,0.09,3,8,11,42,50,2
17/02/2021,0.14,5,10,14,48,19,2
17/02/2021,0.14,2,9,11,58,33,3
17/02/2021,0.13,2,8,9,57,45,2
17/02/2021,0.16,1,8,9,61,69,2
17/02/2021,0.21,2,13,15,53,75,2
17/02/2021,0.25,3,17,21,38,70,2
17/02/2021,0.19,2,16,18,35,47,2
17/02/2021,0.36,7,22,29,28,37,2
17/02/2021,0.39,7,27,34,22,37,2
17/02/2021,0.46,9,30,40,15,34,2
17/02/2021,0.45,6,26,32,15,35,6
18/02/2021,0.35,4,23,27,15,30,4
18/02/2021,0.36,3,24,26,11,34,2
18/02/2021,0.26,1,19,20,13,32,2
18/02/2021,0.37,2,25,26,10,32,2
18/02/2021,0.33,3,24,26,8,22,2
18/02/2021,0.31,13,19,32,9,19,2
18/02/2021,0.61,46,26,73,4,35,3
18/02/2021,1.23,106,29,135,3,49,4
18/02/2021,2.71,215,46,260,4,137,7
18/02/2021,1.18,59,63,122,14,60,6
18/02/2021,1.48,57,92,149,23,82,5
18/02/2021,1.12,25,75,100,44,45,4
18/02/2021,0.73,11,50,61,62,37,3
18/02/2021,0.55,6,37,44,74,22,3
18/02/2021,0.38,3,23,26,89,24,2
18/02/2021,0.39,2,25,27,99,39,2
18/02/2021,0.32,2,21,23,94,28,2
18/02/2021,0.44,3,27,30,80,43,2
18/02/2021,0.82,10,49,59,41,105,3
18/02/2021,0.86,31,41,71,22,78,3
18/02/2021,1.51,56,65,121,3,77,4
18/02/2021,1.34,38,66,104,3,78,3
18/02/2021,1.34,34,64,98,3,75,3
18/02/2021,1.06,24,52,76,3,74,4
19/02/2021,-99,-99,-99,-99,-99,53,-99
19/02/2021,-99,-99,-99,-99,-99,54,-99
19/02/2021,-99,-99,-99,-99,-99,34,-99
19/02/2021,0.18,1,18,19,18,41,3
19/02/2021,0.15,3,17,20,19,33,3
19/02/2021,0.3,16,27,43,10,41,3
19/02/2021,0.59,38,34,72,4,54,5
19/02/2021,1.14,78,35,112,3,78,12
19/02/2021,1.58,91,40,131,6,223,13
19/02/2021,1.12,70,52,122,10,88,39
19/02/2021,0.97,39,67,106,26,96,47
19/02/2021,0.8,22,63,85,41,98,47
19/02/2021,0.55,18,48,66,47,71,35
19/02/2021,0.27,8,27,35,60,47,21
19/02/2021,0.37,5,28,32,78,64,25
19/02/2021,0.31,4,27,31,77,76,44
19/02/2021,0.22,3,22,25,70,69,37
19/02/2021,0.2,2,18,20,59,71,28
19/02/2021,0.18,1,23,24,46,55,81
19/02/2021,0.19,1,29,29,33,49,136
19/02/2021,0.14,0,25,25,30,40,125
19/02/2021,0.1,0,15,15,35,30,38
19/02/2021,0.31,7,24,31,23,25,7
19/02/2021,0.33,6,27,34,21,30,5
20/02/2021,0.56,8,32,40,13,28,4
20/02/2021,1.02,4,28,31,19,23,4
20/02/2021,0.5,3,30,33,11,23,3
20/02/2021,0.12,1,19,20,21,18,3
